-18.0583	0.998748	0.577801
-17.2282	0.998758	0.579658
-16.7447	0.99874	0.589035
-16.1705	0.998711	0.580739
-15.6835	0.998645	0.573814
-15.5995	0.998579	0.57579
-15.7788	0.99854	0.588332
-15.9589	0.998507	0.577914
-16.2506	0.998555	0.566055
-16.5507	0.998639	0.580926
-16.453	0.99872	0.584541
-15.8591	0.998735	0.571356
-15.2716	0.998756	0.573149
-14.9464	0.998759	0.586962
-14.5783	0.998662	0.584623
-14.3067	0.998597	0.592136
-14.2221	0.998583	0.605151
-14.2774	0.998463	0.616823
-13.9581	0.998163	0.5959
-14.19	0.998257	0.59995
-14.7254	0.998551	0.638477
-14.4228	0.99856	0.608008
-14.3962	0.99871	0.629916
-14.9561	0.998739	0.651165
-15.7017	0.998699	0.643544
-16.9951	0.998687	0.624127
-19.8595	0.997259	0.602527
-25.2584	0.981127	0.600859
-32.0904	0.859318	0.529727
-38.0888	0.4587	0.43598
-38.677	0.212746	0.245341
-39.2704	0.143453	0.242807
-39.443	0.0213086	0.165275
-39.3498	0.0392685	0.208431
-38.0442	0.0330124	0.205158
-36.6647	-0.0528121	0.40773
-37.7588	-0.123864	0.351722
-38.2952	-0.171849	0.37596
-40.24	-0.154856	0.215429
-38.9032	0.0538655	0.280208
-35.0009	0.210303	0.474071
-38.28	0.266948	0.412941
-45.8027	0.459539	0.287326
-45.5866	0.581086	0.239551
-45.4311	0.612271	0.20934
-46.3008	0.709352	0.46278
-45.5374	0.781473	0.666071
-43.8274	0.802658	0.722959
-46.1863	0.73408	0.459379
-46.5016	0.763811	0.544855
-49.3753	0.760525	0.627192
-56.8037	0.851798	0.37923
-40.5407	0.994326	0.505917
-30.3185	0.996166	0.470131
-25.6702	0.997268	0.561105
-21.3255	0.997975	0.606085
-18.7111	0.998431	0.597432
-18.1422	0.998626	0.630012
-17.5324	0.998517	0.602843
-17.3607	0.998305	0.595461
-18.1326	0.998256	0.604225
-18.4639	0.9982	0.529353
-19.4652	0.997828	0.355606
-17.545	0.99785	0.345912
-18.2286	0.997778	0.373664
-15.7356	0.997746	0.442779
-15.3615	0.997792	0.486295
-16.3724	0.997834	0.324034
-15.1535	0.997893	0.285095
-17.4111	0.997978	0.292779
-15.8239	0.998004	0.349223
-17.3086	0.998021	0.446767
-17.3298	0.998091	0.54309
-17.2296	0.997792	0.529376
-17.4345	0.997215	0.658198
-16.397	0.997062	0.65682
-15.8692	0.996967	0.663289
-15.3929	0.997223	0.638476
-15.5153	0.997712	0.651621
